id,title,description,google_product_category,product_type,link,image_link,condition,availability,price,sale_price,gender,age_group,color,size
333465765,Standard Original 58mm Aviator Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ray-ban/standard-original-58mm-aviator-sunglasses,https://img.shopstyle-cdn.com/pim/c4/37/c4376e2cd450249af1fc94070d96aba6_best.jpg,new,in stock,154 USD,154 USD,female,Adult,navy,medium
111141717,Ray-Ban New Classic Aviator 59mm Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ray-ban/new-classic-aviator-59mm-sunglasses,https://img.shopstyle-cdn.com/pim/1a/5c/1a5c1feec049df5447572836e42bb9c8_best.jpg,new,in stock,169 USD,169 USD,female,Adult,navy,medium
311357985,Youngster 54mm Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ray-ban/youngster-54mm-sunglasses,https://img.shopstyle-cdn.com/pim/60/89/60897db4b4d4a79cc5f50d20d03ac8a5_best.jpg,new,in stock,147 USD,147 USD,female,Adult,navy,medium
31387935,Brooks Brothers Peal & Co. Trolley,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=31387935,https://img.shopstyle-cdn.com/pim/1b/19/1b191166b57f386a818324530493aae2_best.jpg,new,in stock,4500 USD,0 USD,null,Adult,navy,medium
151758370,Peruvian Pima Cotton Shorts,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/daniel-buchler/peruvian-pima-cotton-shorts,https://img.shopstyle-cdn.com/pim/f9/d7/f9d716f1508a6a74bbf1773f8b2c04c0_best.jpg,new,in stock,59 USD,59 USD,male,Adult,navy,medium
2743293,"Brooks Brothers Regent Fitted Dress Shirt, Non-Iron Contrast Ainsley Collar French Cuff",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/regent-fitted-dress-shirt-non-iron-contrast-ainsley-collar-french-cuff,https://img.shopstyle-cdn.com/pim/f6/74/f6744d9054a8ad9d8a6241981169c263_best.jpg,new,in stock,92 USD,92 USD,female,Adult,navy,medium
289807135,"Ray-Ban Sunglasses, RB3025 Aviator",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=289807135,https://img.shopstyle-cdn.com/pim/48/29/48293400c3168e8656985c93eb8f0de9_best.jpg,new,in stock,153 USD,0 USD,null,Adult,navy,medium
234735231,Ray-Ban Wayfarer Sunglasses with Burgundy BB#1 Rep Stripe,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/ray-ban-wayfarer-sunglasses-with-burgundy-bb-1-rep-stripe,https://img.shopstyle-cdn.com/pim/4d/8b/4d8bc4368590ea54dd3b389639cea262_best.jpg,new,in stock,150 USD,150 USD,male,Adult,navy,medium
251189523,Men's Dockers Comfort Cargo D3 Classic-Fit Flat-Front Cargo Pants,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=251189523,https://img.shopstyle-cdn.com/pim/c5/ea/c5eaece52029b512ed7b538f93c4e248_best.jpg,new,in stock,55 USD,0 USD,male,Adult,navy,medium
215403488,Classic Fedora Hat,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/eric-javits/classic-fedora-hat,https://img.shopstyle-cdn.com/pim/da/84/da8460cf98794e24c81b1da825e9e9bb_best.jpg,new,in stock,275 USD,275 USD,female,Adult,navy,medium
203311233,Women's Black Chenille Gloves,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/forzieri/womens-black-chenille-gloves,https://img.shopstyle-cdn.com/pim/a1/7a/a17a186e47cecc7cc4bdd28dd4a5a54c_best.jpg,new,in stock,137 USD,137 USD,female,Adult,navy,medium
2743317,Irish Linen Handkerchiefs,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/irish-linen-handkerchiefs,https://img.shopstyle-cdn.com/pim/a8/2f/a82f7189da19cf95fe21e2158c02b5e7_best.jpg,new,in stock,65 USD,65 USD,male,Adult,navy,medium
139135135,SONOMA Goods for Life Perforated Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/sonoma-goods-for-life/perforated-belt,https://img.shopstyle-cdn.com/pim/2e/e0/2ee0a646e4841644eb06abd68d28e066_best.jpg,new,in stock,26 USD,26 USD,female,Adult,navy,medium
14077994,Brooks Brothers Country Club Mercerized Cotton A-Shirt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/country-club-mercerized-cotton-a-shirt,https://img.shopstyle-cdn.com/pim/48/c6/48c6c43d0179edcee191eeaa26331485_best.jpg,new,in stock,25 USD,25 USD,male,Adult,navy,medium
305832830,Simon Spurr Ultra Luxe Shearling Jacket,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/simon-spurr/ultra-luxe-shearling-jacket,https://img.shopstyle-cdn.com/pim/59/bc/59bc003c054d5c025d013ed3521cfd70_best.jpg,new,in stock,5750 USD,5750 USD,male,Adult,navy,medium
299889462,Wacoal La Femme T-Shirt Contour Bra,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=299889462,https://img.shopstyle-cdn.com/pim/36/e1/36e1401ae0e66de98ac4ef592ba22e42_best.jpg,new,in stock,60 USD,0 USD,null,Adult,navy,medium
161832418,Guess Cruz Trifold Leather Wallet,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/guess/cruz-trifold-leather-wallet,https://img.shopstyle-cdn.com/pim/b1/e2/b1e2d5e2c8bf61f74894a7e76cdc93f2_best.jpg,new,in stock,44 USD,44 USD,male,Adult,navy,medium
227506552,Barneys New York Men's Cotton End-On-End Trim Shirt - Blue,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=227506552,https://img.shopstyle-cdn.com/pim/38/88/38883fedfdd593a88d70ef1ca6f94c06_best.jpg,new,in stock,255 USD,0 USD,male,Adult,navy,medium
211546285,James Perse LONG JERSEY TANK,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=211546285,https://img.shopstyle-cdn.com/pim/45/01/45017899734703cc4651c2651c3aa981_best.jpg,new,in stock,65 USD,0 USD,null,Adult,navy,medium
330372738,Brooks Brothers Washed Canvas and Leather Buckle Messenger Bag,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=330372738,https://img.shopstyle-cdn.com/pim/ac/e1/ace17c3aea5630736084db3034807313_best.jpg,new,in stock,248 USD,0 USD,null,Adult,navy,medium
281531530,Solid Twill Silk Narrow Tie,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/forzieri/solid-twill-silk-narrow-tie,https://img.shopstyle-cdn.com/pim/49/b2/49b210662d06b19e54fd0d7509a1bc2f_best.jpg,new,in stock,126 USD,126 USD,male,Adult,navy,medium
136815557,Adriana Orsini Women's Channel-Set Bracelet,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/adriana-orsini/womens-channel-set-bracelet,https://img.shopstyle-cdn.com/pim/18/80/18805cd0e594c1113407bceff8fed44a_best.jpg,new,in stock,70 USD,70 USD,female,Adult,navy,medium
163014112,Leather Letter Pad Cover,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/bosca/leather-letter-pad-cover,https://img.shopstyle-cdn.com/pim/d0/cd/d0cdfa985dc3d0f756c3d58d53254aa1_best.jpg,new,in stock,235 USD,235 USD,male,Adult,navy,medium
307387036,Jessica Howard Plus Size Portrait Collar A-Line Dress,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=307387036,https://img.shopstyle-cdn.com/pim/50/ca/50cac6d53189ebc6f196b83a7f3e6080_best.jpg,new,in stock,119 USD,0 USD,female,Adult,navy,medium
134354433,ECCO 'Windsor' Slip-On,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=134354433,https://img.shopstyle-cdn.com/pim/ec/19/ec19bef56e0e66524523c3063749d68d_best.jpg,new,in stock,199.95 USD,0 USD,null,Adult,navy,medium
139345562,Tod's Men's Resin Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/tods/mens-resin-sunglasses,https://img.shopstyle-cdn.com/pim/4a/c4/4ac4cf3fa83fb122c223b133d8081c03_best.jpg,new,in stock,360 USD,360 USD,male,Adult,navy,medium
279380470,Wolford Satin Touch 20 Sheer Tights,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=279380470,https://img.shopstyle-cdn.com/pim/b9/a8/b9a834354cc9aac394588459a9a2f88f_best.jpg,new,in stock,35 USD,0 USD,null,Adult,navy,medium
332704839,Kenneth Cole Reaction Darien Solid Tie,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/kenneth-cole-reaction/darien-solid-tie,https://img.shopstyle-cdn.com/pim/3f/6a/3f6a5b8e9f451c7b52aa2321626826c0_best.jpg,new,in stock,59.50 USD,59.50 USD,male,Adult,navy,medium
332906823,Club Room Big & Tall Casual Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/club-room/big-tall-casual-leather-belt,https://img.shopstyle-cdn.com/pim/4d/40/4d4080d5614e53126a33011f4f040c6e_best.jpg,new,in stock,42.50 USD,42.50 USD,male,Adult,navy,medium
303250133,3.1 Phillip Lim Nashiki Wide Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/3-1-phillip-lim/nashiki-wide-belt,https://img.shopstyle-cdn.com/pim/e8/e2/e8e2a11d850754beea5fa5b9f226daee_best.jpg,new,in stock,275 USD,275 USD,female,Adult,navy,medium
230596747,Ippolita Women's Rock CandyÂ® Gelato Clear Quartz & 18K Yellow Gold Medium Teardrop Earrings,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=230596747,https://img.shopstyle-cdn.com/pim/e7/c4/e7c4c6f1369d31f3916120173f2be95f_best.jpg,new,in stock,995 USD,0 USD,female,Adult,navy,medium
289837417,"Ray-Ban Sunglasses, RB3445",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/ray-ban/sunglasses-rb3445,https://img.shopstyle-cdn.com/pim/e0/7c/e07cbd07472d9d2529dfd36998f87776_best.jpg,new,in stock,144 USD,144 USD,male,Adult,navy,medium
101309604,Royce Leather Wheeled Laptop Briefcase,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=101309604,https://img.shopstyle-cdn.com/pim/31/e3/31e3293e37f6deb80b2cf58fc6648d0e_best.jpg,new,in stock,650 USD,0 USD,null,Adult,navy,medium
289783776,Ultra Light NuBra,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/nordstrom/ultra-light-nubra,https://img.shopstyle-cdn.com/pim/fc/1f/fc1f92271aabd7950019c628ef5954d9_best.jpg,new,in stock,35 USD,35 USD,female,Adult,navy,medium
333529156,Tom Ford Men's Henry Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=333529156,https://img.shopstyle-cdn.com/pim/97/da/97da126c60af15dcf42376242c65707c_best.jpg,new,in stock,415 USD,0 USD,male,Adult,navy,medium
271006831,Lafayette 148 New York 'Giada' Top,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=271006831,https://img.shopstyle-cdn.com/pim/3a/f3/3af3b42e54bc3f7022a33618f2079e09_best.jpg,new,in stock,198 USD,0 USD,null,Adult,navy,medium
132776052,Bony Levy Diamond Stud Earrings,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/bony-levy/diamond-stud-earrings,https://img.shopstyle-cdn.com/pim/3a/cb/3acbebf2a907176ead584f3b9fc8b971_best.jpg,new,in stock,575 USD,575 USD,null,Adult,navy,medium
298509956,Majorica 7mm Round Pearl Endless Rope Necklace,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/majorica/7mm-round-pearl-endless-rope-necklace,https://img.shopstyle-cdn.com/pim/59/0c/590c53f727af373be10b4bdc76a488df_best.jpg,new,in stock,395 USD,395 USD,null,Adult,navy,medium
289832492,"Oakley Polarized Fuel Cell Polarized Sunglasses, OO9096",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=289832492,https://img.shopstyle-cdn.com/pim/ca/14/ca142098b3e8771d9f73f786f4b58dd8_best.jpg,new,in stock,163 USD,0 USD,null,Adult,navy,medium
273570396,Brooks Brothers Madison Fit Two-Button 1818 Suit,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/madison-fit-two-button-1818-suit,https://img.shopstyle-cdn.com/pim/10/52/1052032ad9b3218dfe0e87a1613838bf_best.jpg,new,in stock,998 USD,998 USD,male,Adult,navy,medium
303250603,Iro IRO Rema Stripe Legging,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=303250603,https://img.shopstyle-cdn.com/pim/90/ad/90adf3112443f07a3edfd8b016a1cf93_best.jpg,new,in stock,350 USD,0 USD,null,Adult,navy,medium
201960781,Hanky Panky 'Retro' Thong,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=201960781,https://img.shopstyle-cdn.com/pim/b0/12/b012d70946bb1bbcaa985b44b9c0d356_best.jpg,new,in stock,25 USD,0 USD,female,Adult,navy,medium
223297157,Thorlos Running Mini-Crew 3-Pair Pack,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=223297157,https://img.shopstyle-cdn.com/pim/22/f0/22f05f0f60c9c9c737832a945f755359_best.jpg,new,in stock,41.99 USD,0 USD,null,Adult,navy,medium
222470959,Forzieri Micro Paisley Print Silk Ascot,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/forzieri/micro-paisley-print-silk-ascot,https://img.shopstyle-cdn.com/pim/9c/e2/9ce201a65ce780870d690d5cdb31cf55_best.jpg,new,in stock,115 USD,115 USD,male,Adult,navy,medium
32494311,Columbia Double Loop-Stitched Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/columbia/double-loop-stitched-leather-belt,https://img.shopstyle-cdn.com/pim/7c/fc/7cfc49c424e4f8121965693c18e834b3_best.jpg,new,in stock,36 USD,36 USD,male,Adult,navy,medium
317110126,Wolford Matte Opaque Tights,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=317110126,https://img.shopstyle-cdn.com/pim/d6/d5/d6d54a9ada78b1e517ad312b64ab7b4c_best.jpg,new,in stock,61 USD,0 USD,null,Adult,navy,medium
265095464,Salvatore Ferragamo Men's Revival Billfold - Black,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=265095464,https://img.shopstyle-cdn.com/pim/36/0c/360c86b350ec777bb7c605d0c049586b_best.jpg,new,in stock,450 USD,0 USD,male,Adult,navy,medium
271242145,Square Buckle Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/square-buckle-belt,https://img.shopstyle-cdn.com/pim/69/b1/69b13944cc089b25d6a8149d28b7e7ba_best.jpg,new,in stock,98 USD,98 USD,male,Adult,navy,medium
101064579,"Temple St. Clair Women's Rock Crystal, Moonstone, Diamond & 18K Yellow Gold Charm Necklace",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/temple-st-clair/womens-rock-crystal-moonstone-diamond-18k-yellow-gold-charm-necklace,https://img.shopstyle-cdn.com/pim/76/43/76439100ec22333e1c0dc81d6abf7793_best.jpg,new,in stock,3500 USD,3500 USD,female,Adult,navy,medium
2772549,Tom Ford Women's Jennifer 61MM Rectangular Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/tom-ford/womens-jennifer-61mm-rectangular-sunglasses,https://img.shopstyle-cdn.com/pim/87/bb/87bb1e7444f29e69a41b515df35149a3_best.jpg,new,in stock,395 USD,395 USD,female,Adult,navy,medium
25372,Original Rise Thong,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/hanky-panky/original-rise-thong,https://img.shopstyle-cdn.com/pim/eb/43/eb43e6404db43dd4a8fb25ebd37b6bfb_best.jpg,new,in stock,22 USD,22 USD,female,Adult,navy,medium
295714313,Commando Fitted Slip,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/commando/fitted-slip,https://img.shopstyle-cdn.com/pim/6c/76/6c7695a2734015f43cebaca2758e2bbc_best.jpg,new,in stock,88 USD,88 USD,male,Adult,navy,medium
177021090,"Ray-Ban Unisex Original Brow Bar Aviator Sunglasses, 58mm",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/ray-ban/unisex-original-brow-bar-aviator-sunglasses-58mm,https://img.shopstyle-cdn.com/pim/ae/13/ae138129439aa0eaa62e46d7ebeb2d7f_best.jpg,new,in stock,154 USD,154 USD,unisex,Adult,navy,medium
13202620,Salvatore Ferragamo Parigi Bit Driving Moccasin,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=13202620,https://img.shopstyle-cdn.com/pim/94/b9/94b9ee27964a01b369daddcb3a06378f_best.jpg,new,in stock,595 USD,0 USD,null,Adult,navy,medium
265007003,Tifosi Slip Shield,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=265007003,https://img.shopstyle-cdn.com/pim/56/d8/56d8280c1766d6e9715e59df06d2779e_best.jpg,new,in stock,39.95 USD,0 USD,null,Adult,navy,medium
329484043,Denco Sports Luggage Illinois Fighting Illini 27-Inch Rolling Duffel Bag,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=329484043,https://img.shopstyle-cdn.com/pim/de/08/de0832e9ee587dd92a32320ebbd3bcd7_best.jpg,new,in stock,175 USD,0 USD,null,Adult,navy,medium
139571038,Ray-Ban Standard New Wayfarer 55mm Polarized Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=139571038,https://img.shopstyle-cdn.com/pim/63/e9/63e91c1865a6c0b068998a02b380b6f8_best.jpg,new,in stock,193 USD,0 USD,null,Adult,navy,medium
213118673,Ray-Ban Aviator Gradient,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/ray-ban/aviator-gradient,https://img.shopstyle-cdn.com/pim/82/ce/82ce8076ac23ff219e0ae78f87bc99cd_best.jpg,new,in stock,169 USD,169 USD,female,Adult,navy,medium
104630567,Timberland Wodehouse Chukka Boot,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=104630567,https://img.shopstyle-cdn.com/pim/85/e4/85e4d2a2e1c1f426269108c218e504ee_best.jpg,new,in stock,299 USD,0 USD,null,Adult,navy,medium
26621975,Men's Unionbay Cargo Survivor Pants,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=26621975,https://img.shopstyle-cdn.com/pim/69/45/694559f6b76c351fc32c8dbc42e2afb3_best.jpg,new,in stock,52 USD,0 USD,male,Adult,navy,medium
32296929,French Calfskin Wallet,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/french-calfskin-wallet,https://img.shopstyle-cdn.com/pim/57/8e/578eb42889c1e4e03955439eb7e43e39_best.jpg,new,in stock,168 USD,168 USD,male,Adult,navy,medium
266480836,Natori 'Zen Floral' Chemise,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=266480836,https://img.shopstyle-cdn.com/pim/a8/f4/a8f4742f5534d3f94cf2a7e0a26da144_best.jpg,new,in stock,130 USD,0 USD,null,Adult,navy,medium
329914784,Fossil Parker Reversible Leather Belt,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/fossil/parker-reversible-leather-belt,https://img.shopstyle-cdn.com/pim/4d/e5/4de57a09517dc4ccb5620a4a8fe91376_best.jpg,new,in stock,38 USD,38 USD,male,Adult,navy,medium
311404147,Kate Spade New York 'annika' 56mm Polarized Rectangular Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/kate-spade/annika-56mm-polarized-rectangular-sunglasses,https://img.shopstyle-cdn.com/pim/c1/b7/c1b713a72fac8038e0ee8939d147e375_best.jpg,new,in stock,180 USD,180 USD,female,Adult,navy,medium
2743985,"Brooks Brothers Traditional Relaxed-Fit Dress Shirt, Non-Iron Button-Down Collar",null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/traditional-relaxed-fit-dress-shirt-non-iron-button-down-collar,https://img.shopstyle-cdn.com/pim/c4/f2/c4f24740459c5dce9deee174d7a7649e_best.jpg,new,in stock,92 USD,92 USD,female,Adult,navy,medium
144758412,SPANX® Power Capri Control Top Footless Pantyhose,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=144758412,https://img.shopstyle-cdn.com/pim/51/db/51dbb4dd8ce7ed37e6173c9b34bec53c_best.jpg,new,in stock,26 USD,0 USD,null,Adult,navy,medium
299099455,Louisville Cardinals Insulated Backpack,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/action/loadRetailerProductPage?id=299099455,https://img.shopstyle-cdn.com/pim/e4/41/e44151d8e025addf6862aeb274d7a35d_best.jpg,new,in stock,75 USD,0 USD,null,Adult,navy,medium
224799288,Oroblu 'Mi-Bas Repos 70' Sheer Support Knee Highs,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/oroblu/mi-bas-repos-70-sheer-support-knee-highs,https://img.shopstyle-cdn.com/pim/90/14/90149724c6b6c4ce58eff0d57576aae1_best.jpg,new,in stock,12 USD,12 USD,null,Adult,navy,medium
1726196,Charles Metal Aviator Sunglasses,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/tom-ford/charles-metal-aviator-sunglasses,https://img.shopstyle-cdn.com/pim/46/f9/46f93af290d0186c305346fdf62c1062_best.jpg,new,in stock,340 USD,340 USD,male,Adult,navy,medium
11224122,Wolford Matte Opaque 80 Tights,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/wolford/matte-opaque-80-tights,https://img.shopstyle-cdn.com/pim/a6/9b/a69b226d8af7b69daa0b15853706cd94_best.jpg,new,in stock,61 USD,61 USD,null,Adult,navy,medium
332345358,French Calf Card Case with Magnetic Clip,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/men/brooks-brothers/french-calf-card-case-with-magnetic-clip,https://img.shopstyle-cdn.com/pim/1d/11/1d112078c763d66eb0010a92612fcad0_best.jpg,new,in stock,128 USD,128 USD,male,Adult,navy,medium
280050177,David Yurman Infinity Earrings with Diamonds,null,Apparel & Accessories > Clothing > Pants > Jeans,Women's Clothing > Jeans > Bootcut Jeans,https://www.shopstyle.com/g/women/david-yurman/infinity-earrings-with-diamonds,https://img.shopstyle-cdn.com/pim/86/cb/86cbf16ab84500f05262739a7bcb910d_best.jpg,new,in stock,1200 USD,1200 USD,male,Adult,navy,medium
